Date,Open,High,Low,Close,Adj Close,Volume
2004-07-26,81.118546,81.816444,80.793503,81.347992,48.327690,4725305
2004-07-27,81.835564,82.504784,81.692162,82.103249,48.776352,4287031
2004-07-28,82.103249,82.485657,81.147224,82.074570,48.759312,6868245
2004-07-29,82.456978,83.384323,82.437859,82.954109,49.281853,4426986
2004-07-30,82.648186,83.556404,82.590820,83.240921,49.452236,3669891
2004-08-02,83.049713,83.546844,82.619499,82.877632,49.236401,3565186
2004-08-03,82.887192,82.982796,81.682602,81.940727,48.679810,4337971
2004-08-04,81.548759,82.839386,81.500954,82.189293,48.827457,4351988
2004-08-05,82.189293,82.619499,81.271507,81.443596,48.384453,4058375
2004-08-06,80.669212,81.032501,79.751434,79.808792,47.513641,5459283
2004-08-09,79.808792,80.267685,79.225624,79.875717,47.553482,3787671
2004-08-10,80.305923,81.252388,80.124283,81.252388,48.373085,4551146
2004-08-11,80.019119,80.286804,79.445503,80.009560,47.633167,5531248
2004-08-12,79.397705,79.397705,78.298279,78.594643,46.790810,7463105
2004-08-13,78.910133,80.248566,78.881454,80.219887,47.758392,6068787
2004-08-16,80.019119,80.841301,79.837479,80.325050,47.821003,4562129
2004-08-17,80.401527,80.822182,79.980881,80.344170,47.832394,3723132
2004-08-18,79.923515,81.386230,79.894836,81.386230,48.452755,4599785
2004-08-19,81.022942,81.596558,80.736137,81.156792,48.316158,4920907
2004-08-20,80.803062,81.500954,80.803062,81.500954,48.521065,4708464
2004-08-23,81.481834,81.692162,80.927345,80.927345,48.179562,4456588
2004-08-24,81.261948,81.405357,80.640533,80.984703,48.213722,2835078
2004-08-25,81.261948,81.520073,80.831741,81.328873,48.418610,4608258
2004-08-26,81.261948,81.300194,80.965584,80.965584,48.202324,3278582
2004-08-27,80.927345,81.214149,80.869980,81.204590,48.344624,2557261
2004-08-30,80.850861,81.252388,80.678780,80.688339,48.037285,2382683
2004-08-31,80.831741,80.965584,79.971321,80.965584,48.202324,3555877
2004-09-01,80.353729,81.347992,80.315491,80.516251,47.934834,4966931
2004-09-02,80.516251,81.051628,80.162521,80.850861,48.134026,3535898
2004-09-03,80.592735,80.965584,80.267685,80.678780,48.031605,3639871
2004-09-07,80.975143,81.682602,80.879539,81.233269,48.361721,4186929
2004-09-08,81.166351,82.705544,81.147224,82.084129,48.868248,5984375
2004-09-09,82.084129,82.973228,82.084129,82.638626,49.198380,4725200
2004-09-10,82.629066,83.173996,82.456978,82.944550,49.380505,3926161
2004-09-13,83.173996,83.441681,82.294456,82.686424,49.226837,5022264
2004-09-14,82.791588,83.059273,82.361374,82.906311,49.357750,4135361
2004-09-15,82.160614,82.695984,82.112808,82.571701,49.158504,4844235
2004-09-16,82.409180,83.135757,82.151054,82.332695,49.016262,3789658
2004-09-17,82.600380,82.695984,81.682602,81.969406,48.799950,6483840
2004-09-20,81.644356,82.629066,81.644356,81.931168,48.777184,4581898
2004-09-21,81.931168,82.323135,81.586998,81.950287,48.788574,4235986
2004-09-22,81.596558,81.682602,80.468452,80.602295,47.986046,5268807
2004-09-23,80.344170,80.564056,79.579353,80.191208,47.741337,5022055
2004-09-24,80.114723,81.013382,80.095604,80.717018,48.054359,5124877
2004-09-27,80.401527,80.726578,80.286804,80.458893,47.900677,4864214
2004-09-28,80.640533,80.927345,80.191208,80.764816,48.082813,4052413
2004-09-29,80.764816,81.242828,80.449333,81.242828,48.367416,4397907
2004-09-30,81.395790,82.198853,81.271507,81.969406,48.799950,5437108
2004-10-01,82.170174,83.154877,82.103249,82.906311,49.357750,4746748
2004-10-04,83.173996,84.225624,82.906311,83.326958,49.608170,5231464
2004-10-05,84.082214,84.158699,83.298279,83.479927,49.699245,5387632
2004-10-06,83.307838,84.225624,83.269600,84.168259,50.109028,4167682
2004-10-07,84.168259,84.225624,83.556404,83.575523,49.756157,3218437
2004-10-08,83.585083,84.043976,82.705544,82.896751,49.352047,4278140
2004-10-11,82.954109,83.365204,82.476097,82.820267,49.306507,3155050
2004-10-12,82.237091,82.409180,81.816444,82.217972,48.947952,4839424
2004-10-13,82.466537,82.676865,80.717018,81.242828,48.367416,6957364
2004-10-14,81.022942,81.242828,80.592735,81.051628,48.253582,4428450
2004-10-15,81.051628,81.500954,80.879539,81.118546,48.293404,6201211
2004-10-18,80.592735,82.361374,80.583176,82.141495,48.902405,7513000
2004-10-19,84.321220,85.783936,84.130020,85.439774,50.866009,14322041
2004-10-20,84.560226,85.267685,84.407265,84.913956,50.552982,7245433
2004-10-21,84.512428,84.856598,83.804970,84.225624,50.143169,6419825
2004-10-22,84.340347,84.560226,83.451241,83.546844,49.739075,6264180
2004-10-25,83.518166,84.990440,83.470360,84.541107,50.331001,6040127
2004-10-26,84.445503,85.630974,84.369026,85.086044,50.655418,7673247
2004-10-27,84.684509,86.300194,84.608032,86.042068,51.224586,6312715
2004-10-28,85.850861,86.271507,85.497131,85.564056,50.940014,4420919
2004-10-29,85.468452,85.946465,85.038239,85.803062,51.082314,4726351
2004-11-01,85.401527,86.615677,85.305923,86.147224,51.287193,5397988
2004-11-02,85.611855,87.208412,85.564056,86.491394,51.492062,5636580
2004-11-03,87.237091,87.858505,86.969406,87.189293,51.907574,6854752
2004-11-04,87.045891,88.623329,86.826004,88.317398,52.579193,7271374
2004-11-05,88.336517,89.407265,88.336517,89.177818,53.091457,7016986
2004-11-08,88.432121,89.579353,88.432121,89.263863,53.245415,5133036
2004-11-09,88.910133,89.818359,88.910133,89.263863,53.245415,4720703
2004-11-10,88.833649,90.152962,88.833649,89.493309,53.382282,6546286
2004-11-11,89.483749,91.032501,89.426384,90.621414,54.055191,7796256
2004-11-12,90.497131,91.300194,90.401527,91.128105,54.357418,5186486
2004-11-15,90.898659,91.778206,90.630974,91.701721,54.699585,5112430
2004-11-16,91.061188,91.300194,90.487572,90.717018,54.112217,5945569
2004-11-17,91.108986,92.380501,91.108986,91.261948,54.437248,6645447
2004-11-18,91.166351,91.491394,90.850861,90.917786,54.231987,4870071
2004-11-19,90.774376,90.975143,90.105164,90.296364,53.861294,5940339
2004-11-22,90.152962,91.204590,90.019119,90.927345,54.237656,6081549
2004-11-23,90.535370,91.175911,90.391968,91.089867,54.334583,5784275
2004-11-24,90.860420,91.577438,90.860420,91.261948,54.437248,3923128
2004-11-26,90.869980,91.185471,90.420647,90.554497,54.015255,2305698
2004-11-29,90.764816,92.141495,90.764816,91.300194,54.460060,5961991
2004-11-30,90.965584,91.443596,90.095604,90.095604,53.741531,6140334
2004-12-01,90.344170,91.845123,90.315491,91.663483,54.676785,5925067
2004-12-02,91.443596,92.523903,91.290634,91.548759,54.608353,5389306
2004-12-03,92.304016,93.336517,92.304016,92.810707,55.361080,7350033
2004-12-06,92.619499,93.594643,92.399620,93.374763,55.697540,5505098
2004-12-07,93.403442,93.929253,91.768639,91.873802,54.802238,6775047
2004-12-08,92.189293,93.068832,91.558319,92.399620,55.115871,5554992
2004-12-09,91.969406,93.307838,91.500954,93.221794,55.606281,5976530
2004-12-10,91.873802,93.680687,91.873802,92.418739,55.127285,4380962
2004-12-13,92.590820,92.925430,91.854683,92.208412,55.001823,5020277
2004-12-14,92.065010,93.403442,92.055450,93.030594,55.492241,4699887
2004-12-15,92.657745,93.403442,92.552582,93.049713,55.503662,4094567
2004-12-16,92.543022,93.833649,92.543022,93.164436,55.572075,5920465
2004-12-17,92.734222,93.690247,91.969406,91.969406,54.859249,9260343
2004-12-20,92.112808,93.279160,92.112808,92.304016,55.058830,4989315
2004-12-21,92.342255,92.877632,92.265778,92.753349,55.326866,5064523
2004-12-22,93.068832,93.671127,93.011475,93.317398,55.663338,5177805
2004-12-23,93.212234,93.690247,93.212234,93.422562,55.726070,3755768
2004-12-27,93.393883,93.661568,93.097511,93.212234,55.600597,3412993
2004-12-28,93.116638,94.216064,93.087952,93.977058,56.056786,4535874
2004-12-29,93.508606,94.139580,93.499046,93.862335,55.988361,3447930
2004-12-30,93.785851,94.646271,93.757172,93.977058,56.056786,3987770
2004-12-31,94.263863,94.560226,94.158699,94.244743,56.216496,2921687
2005-01-03,94.617592,94.741875,92.973228,93.451241,55.743145,5538779
2005-01-04,93.441681,94.091782,92.275337,92.447418,55.144386,5973706
2005-01-05,92.351814,93.527725,92.160614,92.256210,55.030342,5906448
2005-01-06,92.294456,92.715103,91.826004,91.969406,54.859249,4771538
2005-01-07,92.256210,92.543022,91.271507,91.567879,54.619732,6485932
2005-01-10,91.567879,91.864243,91.051628,91.472275,54.562737,4837855
2005-01-11,91.472275,91.577438,90.544930,90.822182,54.174946,4964734
2005-01-12,90.822182,91.089867,89.923515,91.022942,54.294670,6096716
2005-01-13,91.195030,91.969406,89.579353,90.296364,53.861294,5585012
2005-01-14,89.875717,90.105164,89.435944,89.961761,53.661694,5774757
2005-01-18,89.531548,91.147224,89.502869,90.726578,54.117920,8882737
2005-01-19,90.774376,90.965584,88.843208,89.005737,53.091442,7690924
2005-01-20,88.537285,89.713196,88.527725,88.910133,53.034409,5971196
2005-01-21,88.910133,89.196938,88.173996,88.317398,52.680840,7324720
2005-01-24,88.623329,88.766731,87.724663,87.753349,52.344387,6838016
2005-01-25,87.934990,88.518166,87.906311,88.135757,52.572495,5303952
2005-01-26,88.240921,88.785851,87.896751,87.906311,52.435635,5598192
2005-01-27,87.476097,88.164436,87.418739,87.934990,52.452728,4965257
2005-01-28,88.604210,89.474190,88.413002,88.804970,52.971668,6234788
2005-01-31,89.531548,89.818359,88.957932,89.311661,53.273918,4978855
2005-02-01,89.550667,89.866158,89.263863,89.732315,53.524864,3804720
2005-02-02,89.655830,90.200768,89.512428,90.152962,53.775738,3762880
2005-02-03,89.741875,89.808792,88.967499,89.426384,53.342342,4109420
2005-02-04,88.919693,90.573616,88.910133,90.353729,53.895496,3982750
2005-02-07,90.200768,90.726578,90.181641,90.372849,53.906918,2968339
2005-02-08,90.066925,90.478012,89.990440,89.990440,53.781212,3703991
2005-02-09,90.000000,90.659653,88.470360,88.623329,52.964180,5917327
2005-02-10,88.862335,89.005737,88.240921,88.680687,52.998459,5060966
2005-02-11,88.623329,89.837479,88.432121,89.196938,53.307018,4423848
2005-02-14,89.063095,89.885277,89.063095,89.455070,53.461269,3000765
2005-02-15,89.388145,90.506691,89.369026,90.181641,53.895477,4338808
2005-02-16,90.086044,90.793503,90.057358,90.458893,54.061192,4671959
2005-02-17,90.344170,90.592735,89.617592,89.627151,53.564114,4449893
2005-02-18,89.627151,90.105164,88.814529,89.168259,53.289864,4461504
2005-02-22,88.594643,89.388145,88.173996,88.260040,52.747055,5047055
2005-02-23,88.231361,88.374763,87.523903,88.049713,52.621387,5881449
2005-02-24,87.934990,88.996178,87.810707,88.565964,52.929913,4344979
2005-02-25,88.288719,88.718925,88.231361,88.718925,53.021317,4266111
2005-02-28,88.460800,88.680687,88.346077,88.508606,52.895645,5177491
2005-03-01,88.565964,89.321220,88.518166,89.196938,53.307018,3995615
2005-03-02,88.671127,89.608032,88.671127,88.833649,53.089886,4672900
2005-03-03,89.053535,89.110901,88.145317,88.346077,52.798489,4223539
2005-03-04,88.852776,89.082214,88.298279,88.307838,52.775646,4972684
2005-03-07,88.288719,88.441681,87.562141,87.571701,52.335705,7371057
2005-03-08,87.667305,88.489487,87.667305,88.078392,52.638504,5321839
2005-03-09,87.973228,88.910133,87.963669,88.288719,52.764225,4718715
2005-03-10,88.288719,88.718925,88.040154,88.346077,52.798489,3579935
2005-03-11,88.193115,88.346077,87.189293,87.485657,52.284283,4701038
2005-03-14,87.476097,87.992355,87.476097,87.858505,52.507118,4116533
2005-03-15,87.954109,88.212234,87.189293,87.361374,52.210011,3831603
2005-03-16,86.749519,87.380501,86.281075,86.663483,51.792900,5298304
2005-03-17,86.510513,86.692162,85.755257,85.908218,51.341564,5817957
2005-03-18,85.908218,85.946465,85.172081,85.353729,51.010162,7888409
2005-03-21,85.487572,86.309753,85.344170,85.573616,51.141575,4604910
2005-03-22,85.669212,86.367111,85.334610,85.564056,51.135872,4657315
2005-03-23,86.013382,87.160614,85.869980,86.539200,51.718655,5723817
2005-03-24,86.806885,87.523903,86.711281,86.711281,51.821480,4787647
2005-03-28,86.720840,87.600380,86.634796,87.036331,52.015751,4276989
2005-03-29,86.749519,87.065010,86.214149,86.615677,51.764359,6349638
2005-03-30,86.347992,86.883362,86.347992,86.692162,51.810074,5495579
2005-03-31,86.481834,87.390060,86.252388,87.361374,52.210011,4621856
2005-04-01,87.466537,87.724663,86.080307,86.462715,51.672958,5984375
2005-04-04,86.118546,86.634796,85.822182,86.347992,51.604370,3909739
2005-04-05,86.261948,86.357552,85.334610,85.630974,51.175858,4778546
2005-04-06,85.133842,85.449333,84.808792,85.086044,50.850178,8197293
2005-04-07,85.086044,85.277245,84.225624,84.550667,50.530247,6648062
2005-04-08,84.397705,84.569794,83.652008,83.747612,50.050297,5417443
2005-04-11,83.508606,83.709366,82.304016,82.409180,49.250408,8678139
2005-04-12,82.122368,82.447418,81.424477,81.978966,48.993294,8817466
2005-04-13,81.988525,82.189293,80.535370,80.850861,48.319092,7416872
2005-04-14,80.793503,81.653923,79.799232,79.961761,47.787754,10900575
2005-04-15,75.525810,76.156792,72.973228,73.326958,43.822571,29189990
2005-04-18,73.757172,74.330788,72.791588,73.279160,43.794018,13864730
2005-04-19,73.594643,73.804970,71.940727,72.160614,43.125549,9685855
2005-04-20,72.160614,72.533463,68.690247,68.843208,41.142937,21303150
2005-04-21,69.789673,70.841301,69.598473,70.774376,42.297085,16970722
2005-04-22,70.965584,71.414917,70.038239,70.946465,42.399899,11489682
2005-04-25,71.797325,72.390060,70.793503,71.328873,42.628452,10689492
2005-04-26,71.395790,73.594643,71.367111,72.112808,43.096958,13058578
2005-04-27,72.275337,73.785851,72.179733,73.661568,44.022556,12166444
2005-04-28,73.661568,73.718925,72.323135,72.571701,43.371223,9026143
2005-04-29,73.661568,73.690247,72.571701,73.021034,43.639744,8522494
2005-05-02,73.499046,73.891014,72.686424,73.145317,43.714024,7565195
2005-05-03,73.403442,73.575523,72.590820,73.107079,43.691158,6481330
2005-05-04,73.231361,73.804970,73.135757,73.690247,44.039688,5765866
2005-05-05,74.569794,74.674950,72.017204,72.179733,43.136963,12940903
2005-05-06,72.237091,72.581261,71.673042,71.950287,43.114037,8106814
2005-05-09,71.950287,72.141495,71.424477,71.682602,42.953648,5875068
2005-05-10,71.462715,71.472275,69.827919,70.076485,41.991211,8349381
2005-05-11,70.391968,70.449333,69.321220,70.057358,41.979759,7233822
2005-05-12,70.296364,70.554497,69.311661,69.426384,41.601669,6340747
2005-05-13,69.340347,70.611855,69.330788,69.942642,41.911026,7479528
2005-05-16,69.875717,71.214149,69.875717,71.070747,42.587013,5754569
2005-05-17,70.678780,71.156792,70.105164,71.022942,42.558357,5371838
2005-05-18,71.701721,73.441681,71.405357,73.001915,43.744190,10783842
2005-05-19,73.135757,74.225624,73.011475,73.766731,44.202496,7353798
2005-05-20,73.881454,73.881454,73.001915,73.049713,43.772835,6620971
2005-05-23,72.944550,73.565964,72.657745,73.145317,43.830124,4978751
2005-05-24,72.791588,73.145317,72.237091,72.476097,43.429119,5921092
2005-05-25,72.103249,72.686424,71.864243,72.657745,43.537971,5735636
2005-05-26,73.087952,74.005737,72.934990,73.747612,44.191032,6100272
2005-05-27,73.718925,73.843208,73.164436,73.709366,44.168110,3309439
2005-05-31,73.900574,74.005737,72.179733,72.227531,43.280186,6714274
2005-06-01,72.246651,74.091782,72.246651,73.460800,44.019169,7720108
2005-06-02,73.374763,73.986618,73.307838,73.948372,44.311325,4210778
2005-06-03,73.671127,73.709366,72.409180,72.456978,43.417648,6432795
2005-06-06,72.466537,72.562141,71.625237,71.701721,42.965088,6253616
2005-06-07,71.701721,72.743790,71.701721,71.739960,42.988018,5467024
2005-06-08,71.739960,72.084129,71.347992,71.510513,42.850517,4476880
2005-06-09,71.300194,72.151054,70.965584,71.634796,42.924988,4626667
2005-06-10,71.462715,71.749519,70.841301,71.481834,42.833340,5121007
2005-06-13,71.223709,72.590820,71.175911,71.749519,42.993729,5978622
2005-06-14,71.749519,72.112808,71.443596,71.596558,42.902084,4513385
2005-06-15,72.370934,73.135757,71.845123,72.944550,43.709824,7430366
2005-06-16,73.040154,73.852776,72.954109,73.661568,44.139481,8200640
2005-06-17,74.282982,74.311661,73.021034,73.030594,43.761387,8989115
2005-06-20,72.686424,73.594643,72.246651,73.183556,43.853043,3917898
2005-06-21,73.326958,73.613770,72.762909,73.049713,43.772835,5584699
2005-06-22,73.451241,74.082214,73.298279,73.833649,44.242569,5906030
2005-06-23,73.432121,73.585083,71.759079,72.093689,43.199959,8123968
2005-06-24,71.864243,72.084129,70.745697,70.755257,42.397961,11288537
2005-06-27,70.755257,71.481834,70.267685,70.630974,42.323486,6788331
2005-06-28,70.583176,71.988525,70.219887,71.988525,43.136951,8565485
2005-06-29,71.950287,72.351814,71.338432,71.443596,42.810417,5772979
2005-06-30,71.510513,72.170174,70.812622,70.936905,42.506798,6408842
2005-07-01,71.032501,72.017204,71.032501,71.386230,42.776047,4553343
2005-07-05,71.108986,71.673042,70.898659,71.500954,42.844799,5420163
2005-07-06,71.510513,72.801147,71.128105,72.476097,43.429119,8377728
2005-07-07,71.845123,74.120461,71.701721,73.977058,44.328533,11252031
2005-07-08,73.977058,76.022942,73.747612,75.812622,45.428436,14058763
2005-07-11,75.908218,76.022942,75.066925,75.487572,45.233658,7517288
2005-07-12,75.717018,76.950287,75.697899,76.520073,45.852367,11448993
2005-07-13,77.590820,78.154877,77.590820,77.868073,46.660103,11861640
2005-07-14,78.393883,79.034416,78.393883,78.795410,47.215755,8939325
2005-07-15,78.804970,79.110901,77.934990,78.757172,47.192875,7995729
2005-07-18,78.384323,80.248566,78.087952,78.212234,46.866329,9106058
2005-07-19,80.994263,81.367111,80.019119,80.019119,47.949051,14800586
2005-07-20,79.541107,81.223709,79.340347,80.879539,48.464634,9752067
2005-07-21,80.879539,81.214149,79.732315,80.688339,48.350063,8645504
2005-07-22,80.286804,80.908218,80.172081,80.726578,48.372952,4780638
2005-07-25,80.286804,80.803062,80.229446,80.497131,48.235493,4662859
2005-07-26,80.449333,80.640533,80.162521,80.420647,48.189659,4751873
2005-07-27,80.114723,80.430206,79.168259,80.181641,48.046436,5085861
2005-07-28,79.875717,80.277245,79.608032,80.114723,48.006348,6474426
2005-07-29,79.636711,80.258125,79.560226,79.789673,47.811554,4529494
2005-08-01,79.349907,80.162521,79.206497,79.760994,47.794369,3832858
2005-08-02,79.608032,80.172081,79.388145,79.646271,47.725651,5628212
2005-08-03,79.646271,80.497131,79.455070,80.363289,48.155304,4451985
2005-08-04,80.066925,80.200768,79.330788,79.464630,47.616798,5491395
2005-08-05,79.110901,80.057358,79.091782,79.694077,47.754272,3885472
2005-08-08,79.741875,80.200768,79.369026,79.694077,47.869129,4627818
2005-08-09,79.732315,80.258125,79.292542,79.827919,47.949512,3968001
2005-08-10,79.971321,80.315491,78.365204,78.413002,47.099632,5650910
2005-08-11,78.326958,79.110901,78.030594,79.024857,47.467159,4780638
2005-08-12,78.537285,78.948372,78.451241,78.575523,47.197273,4579597
2005-08-15,78.298279,79.292542,78.021034,78.871895,47.375252,3588931
2005-08-16,78.460800,78.804970,77.523903,77.724663,46.686188,4610140
2005-08-17,77.820267,78.336517,77.284897,77.724663,46.686188,5076238
2005-08-18,77.533463,78.393883,77.246651,77.581261,46.600044,3884112
2005-08-19,77.782028,79.636711,77.782028,79.120461,47.524578,6779126
2005-08-22,79.110901,79.684509,78.250481,78.967499,47.432701,5394431
2005-08-23,79.063095,79.483749,78.011475,78.422562,47.105362,4184314
2005-08-24,77.944550,78.776291,77.657745,77.743790,46.697678,4620810
2005-08-25,77.868073,77.868073,77.170174,77.533463,46.571327,3771981
2005-08-26,77.256210,77.456978,76.730400,76.845123,46.157887,5260648
2005-08-29,76.481834,78.154877,76.386230,77.762909,46.709148,4210464
2005-08-30,77.437859,77.437859,76.462715,76.998085,46.249741,5935213
2005-08-31,76.816444,77.237091,76.357552,77.074570,46.295704,5649237
2005-09-01,76.634796,76.787766,75.850861,76.042068,45.675507,6684568
2005-09-02,76.003822,76.491394,75.965584,75.965584,45.629566,3849908
2005-09-06,76.195030,77.619499,76.195030,77.456978,46.525394,6595553
2005-09-07,77.151054,77.562141,76.787766,77.418739,46.502403,4305650
2005-09-08,77.705544,77.934990,76.959846,77.246651,46.399059,4474056
2005-09-09,77.304016,77.906311,76.978966,77.858505,46.766571,4165381
2005-09-12,77.466537,78.499046,77.437859,77.896751,46.789539,3862669
2005-09-13,77.906311,77.906311,76.978966,77.198853,46.370335,5272781
2005-09-14,77.198853,77.820267,76.883362,76.940727,46.215290,4066534
2005-09-15,76.892921,77.103249,76.166351,76.491394,45.945408,5087849
2005-09-16,76.845123,76.959846,76.319313,76.797325,46.129143,7975645
2005-09-19,76.233269,76.462715,75.535370,75.936905,45.612335,5385331
2005-09-20,75.783936,76.147224,75.172081,75.239006,45.193146,7449926
2005-09-21,74.569794,75.009560,73.967499,74.149139,44.538483,7453796
2005-09-22,74.149139,75.047798,73.900574,74.770554,44.911755,7186438
2005-09-23,74.282982,74.674950,74.091782,74.569794,44.791138,5684592
2005-09-26,74.866158,74.961761,73.546844,74.005737,44.452370,5683127
2005-09-27,73.776291,75.143402,73.766731,74.560226,44.785419,5752582
2005-09-28,74.627151,76.223709,74.627151,76.003822,45.652523,8104094
2005-09-29,75.764816,77.007645,75.401527,76.826004,46.146374,6171086
2005-09-30,76.500954,76.959846,76.453156,76.692162,46.065994,5791179
2005-10-03,76.692162,77.055450,76.003822,76.912048,46.198082,5541290
2005-10-04,77.103249,77.887192,76.414917,76.586998,46.002834,6657895
2005-10-05,76.586998,77.131927,76.061188,76.309753,45.836285,5228745
2005-10-06,76.309753,76.739960,75.239006,76.195030,45.767399,8504189
2005-10-07,76.720840,77.552582,76.567879,76.959846,46.226772,6412085
2005-10-10,77.667305,78.489487,77.514343,77.676865,46.657448,8245513
2005-10-11,78.632889,79.847038,78.365204,79.531548,47.771503,10231240
2005-10-12,79.110901,79.282982,78.346077,78.575523,47.197273,7929517
2005-10-13,78.107079,79.541107,78.107079,78.585083,47.202999,5785008
2005-10-14,78.967499,79.072655,78.011475,78.728493,47.289146,5830090
2005-10-17,78.738052,79.340347,78.326958,78.957932,47.426949,8331181
2005-10-18,80.621414,80.879539,79.684509,79.808792,47.938030,12599384
2005-10-19,78.785851,80.497131,78.757172,80.468452,48.334251,7847720
2005-10-20,80.305923,80.487572,79.235184,79.512428,47.760010,6017324
2005-10-21,79.426384,80.305923,79.263863,79.665390,47.851898,6297652
2005-10-24,79.493309,79.933075,78.967499,79.799232,47.932308,5734381
2005-10-25,79.426384,80.258125,79.072655,79.694077,47.869129,5641392
2005-10-26,79.321220,80.181641,79.082214,79.244743,47.599239,4467257
2005-10-27,78.900574,79.282982,78.632889,78.690247,47.266178,3876267
2005-10-28,78.699806,78.804970,76.959846,77.839386,46.755081,7260600
2005-10-31,77.925430,78.680687,77.724663,78.279160,47.019230,7877635
2005-11-01,78.250481,78.537285,77.715103,78.001915,46.852699,5913143
2005-11-02,77.629066,78.288719,77.093689,77.495216,46.548367,6743980
2005-11-03,77.963669,79.378586,77.734222,79.225624,47.587753,8044681
2005-11-04,79.263863,79.636711,79.015297,79.349907,47.662392,4007644
2005-11-07,79.445503,80.162521,79.416824,79.933075,48.012688,4660035
2005-11-08,79.741875,80.210327,79.455070,79.493309,47.863049,3972708
2005-11-09,79.072655,79.665390,78.862335,79.196938,47.684574,4117265
2005-11-10,79.063095,80.592735,78.680687,80.296364,48.346558,4949672
2005-11-11,80.497131,81.108986,80.449333,80.831741,48.668907,5064000
2005-11-14,80.544930,81.261948,80.411087,80.650093,48.559521,4095404
2005-11-15,80.334610,82.122368,80.334610,81.768639,49.232990,7145017
2005-11-16,81.692162,82.772469,81.634796,82.734222,49.814384,7002029
2005-11-17,82.390060,83.154877,81.988525,83.068832,50.015854,5537106
2005-11-18,84.130020,84.130020,83.336517,83.910133,50.522411,8353147
2005-11-21,83.747612,84.005737,83.183556,83.451241,50.246094,5029063
2005-11-22,83.059273,84.206497,83.059273,84.120461,50.649048,6052784
2005-11-23,84.244743,85.458893,84.082214,84.894836,51.115292,5647668
2005-11-25,85.038239,85.391968,84.722755,84.894836,51.115292,2300468
2005-11-28,84.894836,85.497131,84.847038,85.191208,51.293747,5437003
2005-11-29,85.258125,85.984703,85.105164,85.181641,51.287968,5383762
2005-11-30,85.133842,85.697899,84.827919,84.990440,51.172844,6298489
2005-12-01,85.229446,85.793503,85.133842,85.286804,51.351292,4883251
2005-12-02,85.086044,85.229446,84.474190,84.751434,51.028976,4948103
2005-12-05,84.512428,84.751434,83.852776,84.541107,50.902298,4208686
2005-12-06,84.665390,85.889099,84.665390,85.219887,51.311016,5095589
2005-12-07,85.086044,85.965584,84.560226,84.818359,51.069233,5527064
2005-12-08,84.674950,85.000000,82.858505,83.652008,50.367008,6053202
2005-12-09,82.982796,83.269600,82.533463,83.145317,50.061901,6759043
2005-12-12,83.183556,83.508606,81.988525,82.179733,49.480545,6322129
2005-12-13,80.783936,81.166351,79.827919,80.028679,48.185352,13122384
2005-12-14,79.971321,80.258125,79.302101,79.474190,47.851509,7491243
2005-12-15,79.235184,79.952202,79.110901,79.856598,48.081753,6439071
2005-12-16,80.200768,80.305923,79.349907,79.703636,47.989639,7738517
2005-12-19,79.569794,79.923515,79.015297,79.120461,47.638527,5214728
2005-12-20,79.302101,79.445503,78.451241,78.852776,47.477333,5518905
2005-12-21,78.833649,80.305923,78.833649,79.464630,47.845776,7161753
2005-12-22,78.977058,79.569794,78.680687,79.560226,47.903313,6875986
2005-12-23,80.305923,80.497131,79.722755,79.808792,48.052971,3782545
2005-12-27,79.808792,80.783936,79.244743,79.340347,47.770939,4579179
2005-12-28,79.445503,79.894836,79.158699,79.388145,47.799702,4013293
2005-12-29,79.158699,79.407265,78.604210,78.776291,47.431301,4140486
2005-12-30,78.250481,78.862335,77.973228,78.585083,47.316181,5699654
2006-01-03,78.824089,78.919693,77.256210,78.451241,47.235588,12253995
2006-01-04,78.585083,78.871895,77.753349,78.346077,47.172268,10285109
2006-01-05,77.820267,79.254303,77.676865,78.871895,47.488857,7545216
2006-01-06,80.258125,81.290634,79.741875,81.214149,48.899155,8573957
2006-01-09,80.210327,80.544930,79.713196,80.047798,48.196877,7166251
2006-01-10,79.493309,80.420647,79.464630,80.372849,48.392590,5962200
2006-01-11,80.659653,81.080307,79.732315,80.468452,48.450172,6042114
2006-01-12,80.133842,80.267685,79.732315,79.894836,48.104794,5150609
2006-01-13,79.349907,79.780113,78.871895,79.512428,47.874531,7239994
2006-01-17,79.158699,79.502869,78.910133,79.349907,47.776688,9119446
2006-01-18,80.305923,80.975143,79.847038,80.114723,48.237186,11490101
2006-01-19,80.439774,80.678780,79.369026,79.435944,47.828495,6781741
2006-01-20,79.388145,79.397705,77.676865,77.782028,46.832661,9001667
2006-01-23,77.753349,78.317398,77.361374,77.829826,46.861443,6395349
2006-01-24,77.810707,78.537285,77.246651,77.294456,46.539093,6348174
2006-01-25,77.485657,78.030594,77.065010,77.351814,46.573639,6667518
2006-01-26,77.915871,78.059273,77.045891,77.170174,46.464272,8169469
2006-01-27,77.198853,78.173996,77.198853,77.456978,46.636951,6384156
2006-01-30,76.682602,78.212234,76.682602,78.040154,46.988075,5570055
2006-01-31,77.915871,78.393883,77.600380,77.724663,46.798130,7083094
2006-02-01,77.342255,78.623329,77.103249,78.336517,47.166515,5668588
2006-02-02,77.868073,78.001915,77.342255,77.657745,46.757835,6483108
2006-02-03,77.007645,77.217972,76.214149,76.453156,46.032536,10305192
2006-02-06,76.424477,76.434036,75.458893,76.013382,45.767761,10008651
